,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
20,cora,0.8144,0.5139,0.8144,0.7406,0.8425,0.7406,1.0,0.0125,1.0,0.7816,0.9538,0.7816,0.5,0.5706,0.5747,0.5616,0.5238,0.5616,0.5903,0.06,123454321,4.3043,0.1336,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
21,cora,0.8013,0.6169,0.8013,0.7438,0.749,0.7438,0.9984,0.0128,0.9984,0.8161,0.8764,0.8161,0.5,0.5443,0.5788,0.5181,0.5148,0.5279,0.5846,0.03,246908642,4.2789,0.1369,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
22,cora,0.8161,0.5736,0.8161,0.757,0.7601,0.757,0.9901,0.0271,0.9901,0.7947,0.8959,0.7947,0.5,0.5378,0.564,0.5493,0.5172,0.5525,0.5821,0.05,370362963,4.294,0.1328,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
23,cora,0.8046,0.6279,0.8046,0.7176,0.862,0.7176,0.9984,0.0102,0.9984,0.78,1.0744,0.78,0.5,0.5575,0.5747,0.5312,0.5131,0.5312,0.5944,0.07,493817284,4.2919,0.1336,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,271,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
24,cora,0.8243,0.5198,0.8243,0.7603,0.7488,0.7603,0.9967,0.0167,0.9967,0.7603,0.9925,0.7603,0.5,0.578,0.5788,0.5378,0.5115,0.5493,0.5805,0.02,617271605,4.2985,0.1351,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,244,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
25,cora,0.8571,0.465,0.8571,0.757,0.7289,0.757,0.9984,0.0133,0.9984,0.7783,1.0101,0.7783,0.5,0.5821,0.5772,0.5435,0.5279,0.5493,0.5944,0.07,740725926,4.2995,0.1345,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,245,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
26,cora,0.8259,0.5207,0.8259,0.7603,0.7642,0.7603,0.9984,0.0144,0.9984,0.8062,0.8154,0.8062,0.5,0.5624,0.555,0.5509,0.4959,0.5378,0.5788,0.17,864180247,4.3011,0.1339,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
27,cora,0.7865,0.6131,0.7865,0.7126,0.8832,0.7126,0.9967,0.0127,0.9967,0.78,0.8663,0.78,0.5,0.5649,0.5706,0.5386,0.5197,0.5419,0.5977,0.07,987634568,4.3094,0.1348,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,261,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
28,cora,0.8456,0.4638,0.8456,0.7635,0.6907,0.7635,0.9967,0.0166,0.9967,0.7997,0.8913,0.7997,0.5,0.5887,0.5952,0.5525,0.5172,0.5591,0.6092,0.03,1111088889,4.4979,0.1357,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,243,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
29,cora,0.8358,0.5315,0.8358,0.7258,0.8512,0.7258,1.0000,0.0084,1.0000,0.7849,0.8811,0.7849,0.5,0.5411,0.5887,0.5320,0.4951,0.5263,0.5952,0.0400,1234543210,4.3790,0.1374,1.2200,0.0000,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,10,1,3,500,252,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
